"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"2020-05-07 10:15:27.616","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","105","12","0","0","3.48","1601","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.616","53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1198","115","0","0","51.31","1600","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.616","0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1599","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","0","18","전북","全北","Jeollabuk-do","0","14","4","0","0","0.99","1598","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1597","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","0","46","충북","忠北","Chungcheongbuk-do","1","42","4","0","1","2.88","1596","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1595","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","16","682","경기","京畿","Gyeonggi-do","1","538","128","1","0","5.15","1594","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1593","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1592","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.615","1","41","대전","大田","Daejeon","1","38","2","0","1","2.78","1591","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1590","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","0","97","인천","仁川","Incheon","0","72","25","0","0","3.28","1589","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","178","6856","대구","大邱","Daegu","0","6249","429","0","0","281.39","1588","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","3","138","부산","釜山","Busan","0","120","15","0","0","4.04","1587","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","2","637","서울","首<U+5C14>","Seoul","0","508","127","0","0","6.54","1586","2020년 05월 07일 00시","null"
"2020-05-07 10:15:27.614","256","10810","합계","合<U+8BA1>","Total","4","9419","1135","1","3","20.85","1585","2020년 05월 07일 00시","null"
"2020-05-06 10:38:36.647","0","466","검역","隔離區","Lazaretto","2","216","250","0","2","-","1584","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.647","0","13","제주","<U+6D4E>州","Jeju","0","12","1","0","0","1.94","1583","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","104","13","0","0","3.48","1582","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1190","123","0","0","51.31","1581","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1580","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1579","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1578","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","0","45","충북","忠北","Chungcheongbuk-do","0","42","3","0","0","2.81","1577","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.646","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1576","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","16","681","경기","京畿","Gyeonggi-do","0","525","140","0","0","5.14","1575","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1574","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1573","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","1","40","대전","大田","Daejeon","0","38","1","0","0","2.71","1572","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1571","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.645","0","97","인천","仁川","Incheon","0","72","25","0","0","3.28","1570","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.644","177","6856","대구","大邱","Daegu","0","6217","462","0","0","281.39","1569","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.644","3","138","부산","釜山","Busan","0","119","16","0","0","4.04","1568","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.644","2","637","서울","首<U+5C14>","Seoul","0","494","141","0","0","6.54","1567","2020년 05월 06일 00시","null"
"2020-05-06 10:38:36.644","255","10806","합계","合<U+8BA1>","Total","2","9333","1218","0","2","20.84","1566","2020년 05월 06일 00시","null"
"2020-05-05 10:34:42.774","0","464","검역","隔離區","Lazaretto","2","210","254","0","2","-","1565","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.774","0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1564","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","102","15","0","0","3.48","1563","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1186","127","0","0","51.31","1562","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1561","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1560","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1559","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","45","충북","忠北","Chungcheongbuk-do","0","42","3","0","0","2.81","1558","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1557","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","16","681","경기","京畿","Gyeonggi-do","0","518","147","0","0","5.14","1556","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.773","0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1555","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","1","44","울산","蔚山","Ulsan","0","38","5","0","0","3.84","1554","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","1","40","대전","大田","Daejeon","0","36","3","0","0","2.71","1553","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1552","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","0","97","인천","仁川","Incheon","1","71","26","0","1","3.28","1551","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","176","6856","대구","大邱","Daegu","0","6199","481","0","0","281.39","1550","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","3","138","부산","釜山","Busan","0","117","18","0","0","4.04","1549","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","2","637","서울","首<U+5C14>","Seoul","0","489","146","0","0","6.54","1548","2020년 5월 5일 00시","null"
"2020-05-05 10:34:42.772","254","10804","합계","合<U+8BA1>","Total","3","9283","1267","0","3","20.84","1547","2020년 5월 5일 00시","null"
"2020-05-04 10:14:43.19","0","462","검역","隔離區","Lazaretto","4","192","270","0","4","-","1546","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1545","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","101","16","0","0","3.48","1544","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1173","140","0","0","51.31","1543","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","16","전남","全南","Jeollanam-do","1","12","4","0","1","0.86","1542","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1541","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1540","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.19","0","45","충북","忠北","Chungcheongbuk-do","0","42","3","0","0","2.81","1539","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1538","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","16","681","경기","京畿","Gyeonggi-do","1","515","150","0","1","5.14","1537","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","0","46","세종","世宗","Sejong","0","44","2","0","0","13.44","1536","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","1","44","울산","蔚山","Ulsan","1","37","6","0","1","3.84","1535","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","1","40","대전","大田","Daejeon","0","36","3","0","0","2.71","1534","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1533","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.189","0","96","인천","仁川","Incheon","1","72","24","0","1","3.25","1532","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.188","174","6856","대구","大邱","Daegu","0","6177","505","0","0","281.39","1531","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.188","3","138","부산","釜山","Busan","0","117","18","0","0","4.04","1530","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.188","2","637","서울","首<U+5C14>","Seoul","0","481","154","0","0","6.54","1529","2020년 05월 04일 00시","null"
"2020-05-04 10:14:43.188","252","10801","합계","合<U+8BA1>","Total","8","9217","1332","0","8","20.83","1528","2020년 05월 04일 00시","null"
"2020-05-03 10:28:10.94","0","458","검역","隔離區","Lazaretto","5","191","267","0","5","-","1527","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1526","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","100","17","0","0","3.48","1525","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","52","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1165","149","0","0","51.31","1524","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","0","15","전남","全南","Jeollanam-do","0","12","3","0","0","0.8","1523","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1522","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.939","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1521","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.937","0","45","충북","忠北","Chungcheongbuk-do","0","42","3","0","0","2.81","1520","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.937","2","53","강원","江原","Gangwon-do","0","43","8","0","0","3.44","1519","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.937","16","680","경기","京畿","Gyeonggi-do","2","510","154","0","2","5.13","1518","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.936","0","46","세종","世宗","Sejong","0","42","4","0","0","13.44","1517","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.936","1","43","울산","蔚山","Ulsan","0","37","5","0","0","3.75","1516","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.936","0","40","대전","大田","Daejeon","0","36","4","0","0","2.71","1515","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.935","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1514","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.935","0","95","인천","仁川","Incheon","0","72","23","0","0","3.21","1513","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.935","174","6856","대구","大邱","Daegu","4","6167","515","3","1","281.39","1512","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.935","3","138","부산","釜山","Busan","0","117","18","0","0","4.04","1511","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.934","2","637","서울","首<U+5C14>","Seoul","2","473","162","0","2","6.54","1510","2020년 05월 03일 00시","null"
"2020-05-03 10:28:10.934","250","10793","합계","合<U+8BA1>","Total","13","9183","1360","3","10","20.82","1509","2020년 05월 03일 00시","null"
"2020-05-02 10:33:11.475","0","453","검역","隔離區","Lazaretto","3","182","271","0","3","-","1508","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.475","0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1507","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.475","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","99","18","0","0","3.48","1506","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","52","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1154","160","0","0","51.31","1505","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","0","15","전남","全南","Jeollanam-do","0","12","3","0","0","0.8","1504","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1503","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1502","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","0","45","충북","忠北","Chungcheongbuk-do","0","41","4","0","0","2.81","1501","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1500","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.474","16","678","경기","京畿","Gyeonggi-do","0","498","164","0","0","5.12","1499","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","0","46","세종","世宗","Sejong","0","41","5","0","0","13.44","1498","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","1","43","울산","蔚山","Ulsan","0","37","5","0","0","3.75","1497","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","0","40","대전","大田","Daejeon","0","36","4","0","0","2.71","1496","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1495","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","0","95","인천","仁川","Incheon","1","70","25","0","1","3.21","1494","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","174","6852","대구","大邱","Daegu","0","6155","523","0","0","281.22","1493","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","3","138","부산","釜山","Busan","1","117","18","0","1","4.04","1492","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.473","2","635","서울","首<U+5C14>","Seoul","1","463","170","0","1","6.52","1491","2020년 05월 02일 00시","null"
"2020-05-02 10:33:11.472","250","10780","합계","合<U+8BA1>","Total","6","9123","1407","0","6","20.79","1490","2020년 05월 02일 00시","null"
"2020-05-01 10:59:28.52","0","450","검역","隔離區","Lazaretto","4","174","276","0","4","-","1489","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.52","0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1488","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.52","0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","98","19","0","0","3.48","1487","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.52","52","1366","경북","<U+5E86>北","Gyeongsangbuk-do","1","1149","165","1","0","51.31","1486","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.52","0","15","전남","全南","Jeollanam-do","0","12","3","0","0","0.80","1485","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.52","0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1484","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.519","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1483","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.519","0","45","충북","忠北","Chungcheongbuk-do","0","41","4","0","0","2.81","1482","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.519","2","53","강원","江原","Gangwon-do","0","40","11","0","0","3.44","1481","2020년 5월 1일 00시","null"
"2020-05-01 10:59:28.519","16","678","경기","京畿","Gyeonggi-do","2","488","174","0","2","5.12","1480","2020년 5월 1일 00시","null"
